"반남",160964
"반람",8
"반암",44
"반양",206
"반원",9
"반주",25
"반지",5
"발남",137
"발랑",16
"발림",7
"백천",79
"번남",4651
"번암",10
"번양",15
"법원",7
"벽진",10
"변원",41
"병산",338
"보령",6
"보성",259
"보안",15
"본남",7
"봉화",6
"부산",50
"부상",11
"부안",111
"부천",18
"부평",12
"북안",30
"분성",5
"불상",211
"불양",5
"비안",3311
"사산",17
"사주",10
"사천",545
"삭녕",153
"삭령",33
"삭영",33
"산천",7
"삼기",18
"삼보",30
"삼섭",120
"삼척",5776
"상단",5
"상림",11
"상산",7916
"상주",25238
"상천",17
"서산",10
"서원",35
"서천",16
"선산",162
"선선",45
"선양",12
"선형",5
"설성",38
"성남",87
"성동",10
"성산",35
"성안",9
"성양",378
"성주",52
"송파",8
"수섭",6
"수성",27
"수안",20
"수암",15
"수원",171
"순안",10
"순주",24
"순창",1257
"순천",105208
"순흥",219
"술안",5
"승주",67
"승평",1780
"시흥",20
"신안",56
"신창",11
"신천",16
"신평",21
"심남",141
"아산",962
"악양",18
"안동",286
"안산",175
"안성",91
"안악",36
"안양",123
"안의",236
"안인",9
"안주",6
"양근",26
"양산",69
"양성",8
"양양",6
"양주",18
"양천",58
"양평",6
"언양",72
"언주",5
"언천",137
"여산",46
"여안",6
"여양",16
"여주",1007
"여천",9
"여흥",29
"연기",5
"연백",12
"연산",22
"연성",15
"연안",121
"연암",20
"연일",122
"연천",54
"영광",17
"영덕",42
"영등포",34
"영산",32
"영성",12
"영안",22
"영암",7255
"영애",20
"영양",303
"영엄",6
"영원",8
"영월",513
"영인",10
"영일",40
"영주",22
"영천",49
"영평",18
"영하",22
"영해",31552
"영화",6
"예산",43
"예성",10
"예안",9
"예주",22
"예천",26
"오봉",5
"오산",26
"오천",120
"옥천",38
"온양",72
"완산",99
"완주",10
"용궁",5
"용산",5
"용성",36
"용암",15
"용양",8
"용인",57
"용진",8
"용해",13
"우봉",735
"운봉",1493
"운암",11
"울산",26571
"울주",23
"울진",51
"원곡",5
"원주",130
"월성",26565
"위남",13
"위산",139
"윤원",19
"은산",377
"은성",10
"은진",23
"을산",6
"음성",8734
"음양",13
"의광",5
"의령",70
"의성",261
"의흥",7948
"이안",54
"이천",94
"익산",5
"익흥",9
"인동",82
"인제",222
"인천",137
"일산",21
"일성",9
"임단",25
"임천",10
"임파",24
"임피",15
"임환",15
"장성",35
"장수",11
"장양",15
"장연",19
"장택",6
"장흥",25
"재용",23
"적산",5
"전의",13
"전주",1985
"정선",874
"정성",5
"정주",84
"정천",25
"제남",30
"제주",75
"조성",6
"조양",5
"주계",362
"주성",8
"주원",8
"죽산",63179
"죽성",61
"죽천",10
"죽출",6
"중원",43
"진량",7
"진봉",10
"진성",8
"진안",204
"진양",292
"진언",37
"진원",33630
"진은",21
"진주",2496
"진천",25
"진해",5
"창녕",118
"창령",7
"창영",5
"창원",8382
"창평",10
"채원",5
"처인",7
"천안",148
"철성",1190
"철원",5
"철주",51
"청남",59
"청도",35
"청림",6
"청산",151
"청송",50
"청안",16
"청양",23
"청주",338
"청천",15
"청풍",11
"청호",22
"체성",16
"초계",28
"추계",12
"축산",13
"춘성",5
"춘전",5
"춘주",103
"춘천",19389
"충주",34226
"칠원",11
"탐진",12
"태산",49
"태안",6344
"태원",10
"태인",963
"통영",6
"파남",119
"파주",29
"파평",66
"팔달",5
"평강",10
"평산",1319
"평양",20
"평주",8
"평창",22
"평택",539
"평해",42
"포천",8
"풍양",51
"풍천",36
"필천",7
"하남",5
"하동",30
"하음",8
"하천",14
"학성",1105
"한산",13
"한성",6
"한양",1580
"한포",7
"함녕",63
"함덕",5
"함안",620
"함양",163610
"함열",9
"함영",43
"함주",9
"함창",24
"함평",169
"함풍",26
"함흥",136
"합천",45
"해남",92
"해명",72
"해주",429
"해평",15
"행산",25
"향남",212
"향화",38
"현양",5
"현풍",48
"홍성",5
"홍주",26
"홍천",26
"화성",36
"황주",5
"회령",11
"회산",15
"흥려",100
"흥양",14
"흥여",45
"흥해",111
"기타",22273
"반(潘)",28062
"개성",12
"거재",8
"거제",5183
"거진",27
"거창",19
"결성",248
"경주",54
"계성",35
"광산",189
"광주",10254
"광천",8
"귀성",18
"기산",5
"기성",7631
"기양",33
"남평",3053
"남해",14
"능성",7
"문평",8
"밀성",6
"반남",30
"배천",8
"신녕",9
"신령",8
"신제",24
"연안",41
"영광",13
"영평",165
"예천",133
"요동",30
"음성",125
"의성",15
"의주",27
"의천",10
"이천",18
"전주",49
"제주",7
"지성",18
"청도",16
"파성",92
"파주",29
"파평",7
"평해",51
"한양",19
"함안",28
"홍성",11
"흥덕",5
"기타",262
"반(班)",161
"개성",13
"거제",10
"와용",6
"진주",37
"창원",42
"청도",15
"해주",19
"기타",19
"방(房)",33520
"강릉",11
"경주",22
"남동",9
"남안",13
"남양",27454
"남원",3539
"남평",112
"남해",13
"남형",9
"단성",47
"단양",116
"단원",7
"달성",31
"밀양",107
"서녕",8
"서령",77
"서영",10
"선춘",17
"수원",21
"안동",47
"야성",186
"양산",524
"영덕",71
"영양",54
"영해",67
"오양",12
"온양",296
"의춘",371
"진주",10
"창원",18
"파평",13
"한양",7
"기타",221
"방(方)",94831
"강릉",10
"개성",19
"결성",65
"경산",11
"경성",9
"경주",289
"고령",13
"곤양",25
"군성",43
"군위",6454
"군의",22
"군함",13
"기계",11
"김해",46
"나주",329
"남안",21
"남양",828
"남원",707
"년양",10
"단양",36
"담양",42
"대전",6
"맹산",23
"무안",93
"밀양",802
"방산",6
"삼양",20
"상주",165
"서산",21
"서양",12
"서천",25
"선산",23
"성동",10
"성주",50
"송산",14
"수원",31
"순천",11
"순흥",7
"신창",126
"아산",20
"안동",24
"안산",428
"야성",7
"양산",55
"양양",22
"언양",28
"여양",24
"연안",32
"연일",7
"연천",19
"영덕",27
"영양",21
"영일",13
"영해",42
"예산",9
"오란",12
"오양",15
"오향",10
"온석",18
"온야",11
"온양",80445
"온주",30
"완도",10
"울산",11
"울진",5
"원양",64
"원황",6
"은율",33
"의성",13
"인동",34
"작평",6
"장흥",14
"전주",31
"제천",8
"종성",8
"지평",14
"진주",237
"창성",794
"창양",24
"철산",33
"청도",80
"청주",67
"초계",16
"충주",36
"태안",63
"파주",67
"파평",5
"평양",8
"평택",208
"풍천",15
"한양",89
"함양",15
"합천",20
"해주",31
"해평",10
"화성",7
"회덕",39
"회령",9
"기타",934
"방(旁)",12
"남양",9
"기타",3
"방(芳)",11
"남양",5
"기타",6
"방(邦)",277
"광주",9
"무안",225
"순안",20
"전주",10
"기타",13
"방(防)",15
"남양",9
"기타",6
"방(龐)",893
"개성",835
"송도",16
"온양",27
"기타",15
"배(培)",6
"기타",6
"배(背)",6
"기타",6
"배(裵)",400641
"강릉",66
"강화",13
"개성",184
"거창",29
"경산",12
"경성",55
"경주",12118
"고령",27
"고부",15
"고산",22
"고성",29
"고양",287
"고창",7
"곡강",1377
"곡항",47
"곤산",1556
"곤양",7546
"곤학",5
"공성",9
"공주",6
"광산",16
"광주",147
"광해",8
"구로",8
"군산",7
"군성",8
"권산",58
"권양",11
"권영",13
"금성",720
"금화",30
"길양",10
"김성",14
"김제",13
"김해",53222
"김화",7
"나주",478
"남양",123
"남원",41
"남평",12
"남포",24
"남해",472
"능단",8
"능주",19
"단성",11
"단양",18
"단천",5
"달도",20
"달산",6
"달성",39353
"담양",23
"대고",17
"대구",38589
"대동",13
"대묘",16
"대부",27
"대인",8
"대전",17
"대흥",68
"도천",8
"동래",34
"령산",8
"명강",8
"무안",45
"문성",8
"밀양",1390
"백천",15
"백촌",12
"보성",27
"부산",18
"부안",6
"북청",5
"분산",12
"분선",5
"분성",48427
"분의",5
"불상",35
"비산",21
"비양",7
"빈성",33
"사천",23
"산성",11
"상산",9
"상주",210
"서산",9
"선산",456
"성남",18
"성산",65052
"성성",28
"성주",83620
"성천",172
"성출",5
"성해",23
"성협",14
"성화",31
"송도",6
"수원",44
"순천",5
"순흥",55
"승주",49
"신계",12
"신창",33
"신평",20
"아산",21
"안동",379
"안성",17
"안아",6
"안의",138
"안주",5
"안흥",14
"양구",30
"양주",6
"양천",22
"여산",34
"연백",13
"연산",30
"연성",5
"연안",15
"연일",15
"연전",13
"영광",24
"영동",25
"영산",315
"영성",31
"영암",21
"영오",9
"영월",34
"영천",32
"영해",58
"오해",6
"옥천",7
"온양",117
"완주",27
"운제",57
"울산",105
"웅천",12
"원산",9
"원성",14
"원주",5
"월성",964
"은산",12
"은진",12
"의령",42
"의성",20
"이천",7
"익성",480
"인동",103
"인천",9
"임천",9
"장수",14
"장흥",9
"전강",16
"전주",426
"전해",7
"정선",11
"정주",282
"제주",15
"죽산",15
"준양",6
"진보",15
"진주",383
"창녕",55
"창성",7
"창원",39
"창주",61
"천안",21
"청도",32
"청산",34
"청주",499
"청천",6
"청풍",27
"초계",5
"춘양",9
"충주",65
"칠원",52
"파주",38
"파평",29
"평산",455
"평택",26
"평해",21
"포천",6
"풍산",15
"풍성",19
"풍양",9
"풍천",11
"하동",33
"하양",5
"한산",10
"한양",201
"함안",21
"함주",20
"함흥",10
"합천",42
"해남",9
"해주",135
"현풍",36
"형산",21
"형주",133
"혼양",5
"홍천",13
"화순",16
"황주",36
"회성",14
"회양",5
"흥례",24
"흥안",29
"흥애",28
"흥양",27
"흥해",34259
"기타",2336
"배(輩)",10
"기타",10
"배(配)",6
"기타",6
"백(伯)",12
"수원",10
"기타",2
"백(柏)",6
"기타",6
"백(白)",381986
"감포",186
"강릉",10
"개성",20
"개포",8
"경산",11
"경성",44
"경주",72
"관산",21
"광산",12
"광주",6
"구로",6
"군포",6
"금천",6
"김천",6
"김해",63
"나주",12
"남보",45
"남양",5
"남원",28
"남평",25
"남포",10907
"달성",62
"대구",258
"대전",8
"대환",5
"대흥",4041
"덕산",12
"덕천",11
"람보",8
"람포",351
"마산",7
"목원",10
"문천",9
"문화",5
"밀양",105
"배춘",9
"백천",244
"부양",6
"부여",2120
"불상",31
"상주",7
"서산",6
"석성",15
"선산",133
"성남",5
"성산",7
"성주",5
"송원",8
"수산",9
"수성",359
"수안",51
"수연",8
"수원",354428
"수인",5
"수종",20
"수천",7
"순원",30
"순천",67
"순흥",34
"시흥",5
"신흥",6
"아산",16
"안동",266
"안산",15
"안의",16
"양산",10
"연안",50
"염포",24
"영덕",8
"영양",11
"영원",37
"영월",8
"영주",13
"영천",7
"영해",58
"예산",22
"오산",109
"운산",7
"울산",6
"원주",39
"월성",32
"의령",6
"의성",14
"이천",13
"익포",57
"인동",43
"인천",38
"임주",8
"임천",397
"장수",27
"장연",5
"장흥",253
"전주",99
"제남",7
"제주",15
"제천",86
"조산",11
"주안",11
"직산",17
"진주",57
"창녕",13
"창원",24
"청도",1479
"청원",6
"청주",51
"충주",110
"칠산",6
"태고",6
"태안",14
"태인",1228
"태천",9
"토산",23
"파주",6
"평산",266
"평택",5
"풍양",21
"한양",118
"함양",51
"해주",38
"현풍",16
"협흥",7
"홍정",19
"홍주",172
"홍천",89
"화성",47
"화원",5
"회덕",6
"기타",2217
"백(百)",443
"남포",9
"수원",405
"기타",29
"번(樊)",6
"기타",6
"범(範)",12
"금성",8
"기타",4
"범(范)",3826
"광주",41
"금산",15
"금성",3663
"나주",63
"한양",7
"기타",37
"변(卞)",78156
"강릉",8
"거창",138
"경주",47
"공주",12
"광산",31
"금흥",32
"김해",38
"김흥",7
"나주",12
"남양",11
"능곡",6
"능성",5
"단양",16
"달성",13
"대구",39
"동래",16
"밀성",18
"밀양",18750
"보령",52
"본계",6
"부령",21
"불상",7
"비안",57
"선산",8
"성산",18
"영월",11
"영천",51
"영해",45
"옥구",5
"원주",108
"월배",16
"월성",17
"의령",9
"인계",13
"입계",13
"장성",14
"정산",6
"정주",15
"제주",8
"직산",9
"진주",57
"창녕",25
"창원",19
"철원",18
"청도",7
"청주",121
"청풍",11
"초개",12
"초계",53860
"초기",5
"초량",5
"초원",98
"초은",10
"초한",30
"추계",9
"춘광",10
"충주",36
"팔계",3435
"팔원",15
"팔한",6
"평양",11
"한양",13
"함안",15
"합천",12
"해주",17
"화계",13
"횡성",20
"기타",558
"변(變)",13
"원주",9
"기타",4
"변(邊)",60633
"강동",10
"강릉",13
"거창",5
"걸릉",5
"경산",6
"경주",97
"고덕",9
"광주",63
"나주",41
"단양",17
"담양",17
"덕천",8
"밀산",37
"밀양",89
"백천",16
"부안",13
"불상",5
"삼척",36
"삼청",7
"상주",63
"수원",49
"순흥",23
"안동",9
"안변",11
"양군",6
"양주",35
"연안",17
"영월",35
"영주",22
"옥천",8
"온천",7
"완주",38
"원적",7
"원주",47804
"원천",64
"은산",7
"자인",7
"장성",200
"장연",2490
"장주",20
"장택",9
"장흥",9
"전주",159
"진주",110
"창녕",13
"창원",18
"청송",10
"청주",16
"청풍",9
"초계",75
"태안",55
"태천",21
"파주",17
"파평",19
"평산",8
"평원",30
"하동",5
"학성",9
"한양",17
"함안",6
"해주",50
"황주",8037
"황천",5
"흥덕",22
"흥해",8
"기타",480
"보(保)",5
"기타",5
"보(寶)",6
"기타",6
"보(甫)",5
"기타",5
"복(卜)",9538
"나주",8
"니천",18
"당진",30
"마천",11
"면양",123
"면주",5
"면천",8614
"민천",7
"사천",6
"섭천",9
"성주",9
"언양",30
"언천",110
"연천",42
"오천",204
"옥천",40
"이천",7
"정천",54
"창녕",13
"청양",30
"청주",14
"해주",22
"홍주",6
"기타",126
"봉(奉)",12927
"강도",8
"강화",4165
"개성",12
"광주",12
"광해",94
"광화",28
"남평",13
"백천",19
"사음",5
"수안",24
"아음",107
"안협",6
"양성",60
"연안",55
"영광",45
"월산",7
"음하",8
"인동",8
"전주",14
"축녀",6
"하동",11
"하암",21
"하원",13
"하은",12
"하음",7688
"하점",12
"함양",41
"함평",7
"해미",28
"해암",20
"화암",6
"화양",12
"화음",191
"회인",21
"흡곡",6
"기타",142
"봉(鳳)",32
"경주",23
"제주",5
"기타",4
"부(付)",25
"기타",25
"부(傅)",23
"양근",5
"한양",5
"기타",13
"부(夫)",10536
"강진",28
"의성",8
"제주",10222
"청주",33
"탐라",135
"한양",26
"기타",84
"부(富)",20
"기타",20
"비(丕)",16
"용서",7
"기타",9
"빈(彬)",169
"대구",167
"기타",2
"빈(濱)",6
"기타",6
"빈(貧)",6
"기타",6
"빈(賓)",5593
"경주",262
"광양",11
"남원",141
"달성",1660
"대구",2524
"밀양",749
"보은",25
"수성",24
"수원",11
"의성",90
"일본",9
"제주",5
"중국",10
"진주",12
"해주",5
"해평",10
"화산",6
"기타",39
"빈(?)",8
"대구",5
"기타",3
"빙(氷)",763
"경주",738
"남원",5
"삼척",7
"청주",9
"기타",4
"사(史)",10730
"강릉",24
"거창",35
"경주",713
"고령",87
"광주",42
"달성",8
"밀양",24
"상주",62
"선산",36
"수원",68
"예산",22
"용궁",31
"원주",16
"월성",6
"의성",42
"인광",12
"임강",84
"장연",14
"전주",23
"정주",18
"제주",15
"진주",17
"청도",25
"청산",49
"청송",620
"청주",8248
"청천",21
"청풍",15
"충주",14
"파주",53
"파평",119
"한양",6
"해주",7
"화몽",10
"기타",144
"사(司)",135
"군위",40
"효령",83
"기타",12
"사(沙)",26
"청주",5
"기타",21
"사(舍)",46
"태안",44
"기타",2
"사(謝)",61
"강남",20
"한산",10
"한양",7
"기타",24
"사공(司公)",12
"군위",8
"기타",4
"사공(司空)",4476
"군성",5
"군위",1574
"군의",35
"소릉",20
"평해",5
"회녕",10
"회령",7
"효금",10
"효녕",13
"효령",2723
"효영",44
"기타",30
"산(山)",9
"한성",8
"기타",1
"삼(杉)",13
"기타",13
"삼(森)",25
"부여",21
"기타",4
"상(商)",5
"기타",5
"상(尙)",2376
"과천",8
"대구",18
"대천",6
"목천",2259
"목촌",6
"영천",13
"옥천",30
"기타",36
"상(?)",15
"목천",13
"기타",2
"상(常)",20
"기타",20
"서(?)",383
"달성",210
"대구",42
"부여",6
"이천",103
"장성",9
"기타",13
"서(徐)",751704
"강릉",38
"건성",9
"결성",15
"경성",6
"경주",238
"고성",47
"고흥",6
"곡성",16
"광산",22
"광주",43
"구로",9
"군산",5
"군위",34
"금릉",14
"금천",7
"기성",5
"길성",6
"김제",7
"김해",158
"나주",145
"남성",12
"남양",1725
"남원",7
"남평",56
"남포",31
"능주",17
"단양",101
"달분",7
"달산",30
"달선",32
"달성",407431
"달송",10
"달양",18
"달천",70
"담양",33
"당성",104
"대구",97866
"대묘",13
"대부",12
"대인",24
"대전",30
"덕성",6
"동래",16
"동복",6
"련산",10
"리주",12
"리천",211
"무안",14
"문경",6
"문구",8
"문화",17
"밀양",183
"백천",6
"보령",5
"봉성",7
"부안",38
"부여",17145
"부천",7
"부흥",7
"불상",56
"서원",205
"서천",24
"석강",91
"선산",9
"성남",13
"성산",7
"수원",22
"수흥",6
"순흥",24
"시흥",11
"신안",9
"아산",14
"안동",22
"안산",17
"안양",11
"안의",68
"양주",5
"양천",7
"여산",5
"여주",9
"연백",10
"연산",7510
"연성",102
"연안",27
"연양",21
"연일",36
"연자",12
"연천",13
"영산",8
"영월",41
"영주",13
"영천",14
"영해",12
"예천",65
"옥천",21
"완성",25
"용인",6
"울산",8
"원성",54
"원주",7
"월성",144
"은진",15
"의성",52
"의주",120
"의천",113
"이용",5
"이웅",5
"이원",17
"이인",12
"이주",272
"이천",199792
"인동",7
"인천",266
"일성",6
"임천",31
"장성",10137
"장수",19
"장승",8
"장진",13
"장흥",36
"전의",22
"전주",175
"절강",758
"제주",21
"진양",7
"진주",65
"창녕",29
"창원",37
"천안",25
"청송",7
"청주",50
"춘천",31
"충주",22
"파주",7
"파평",25
"판천",7
"평산",26
"평창",9
"평택",15
"평해",12
"포천",36
"풍양",15
"풍천",7
"한산",16
"한성",10
"한양",287
"함안",8
"합천",10
"해산",17
"해주",21
"행성",6
"협천",29
"화성",10
"화천",92
"황주",20
"희천",5
"기타",3892
"서(書)",13
"달성",6
"기타",7
"서(緖)",8
"기타",8
"서(西)",125
"달성",6
"안음",83
"안의",6
"한양",5
"기타",25
"서문(西問)",16
"안음",15
"기타",1
"서문(西門)",2028
"안양",8
"안음",1934
"안의",6
"안흥",33
"장수",28
"기타",19
"석(席)",7
"기타",7
"석(昔)",11355
"개성",10
"경주",8740
"곡성",20
"광주",29
"나주",7
"단양",14
"대구",36
"대흥",14
"밀양",6
"부여",14
"성주",15
"안의",10
"영천",37
"용인",10
"원주",7
"월성",1536
"의령",22
"장수",49
"정주",67
"제주",23
"청도",29
"청주",20
"춘천",5
"충주",507
"함평",18
"해주",5
"홍주",14
"홍천",12
"기타",79
"석(石)",49203
"가성",10
"개성",80
"거제",6
"결성",313
"경주",973
"공주",26
"광주",148
"김녕",5
"김해",19
"나주",6
"난곡",10
"남안",30
"남원",51
"능성",17
"동명",33
"밀양",28
"백천",18
"불상",20
"상주",32
"서원",6
"서주",8
"석성",287
"석천",12
"성산",85
"성주",252
"성천",21
"안동",14
"안의",8
"양주",5
"여주",6
"여흥",13
"연일",5
"영춘",18
"원산",12
"원주",592
"월감",12
"월성",445
"음죽",10
"이천",7
"인천",5
"자인",19
"전주",53
"정주",17
"제주",18
"제천",64
"조주",538
"조천",10
"진주",13
"창녕",23
"창원",6
"청도",10
"청주",184
"청풍",65
"춘천",6
"충남",16
"충주",41802
"태안",22
"통진",11
"파주",6
"파평",26
"평산",11
"평양",21
"한양",8
"해주",941
"호주",35
"홍양",78
"홍주",1009
"홍천",97
"화원",19
"기타",427
"석(釋)",42
"수원",5
"한양",5
"기타",32
"선(善)",6
"기타",6
"선(宣)",42733
"결성",15
"관성",11
"광주",12
"귀령",9
"나주",15
"달성",11
"문화",19
"밀양",18
"보상",10
"보성",41876
"보승",10
"불상",6
"산양",33
"선성",10
"송산",10
"순창",7
"실성",10
"연일",31
"원주",9
"월성",11
"장수",42
"장흥",14
"전주",6
"진성",16
"진주",47
"창녕",7
"창평",7
"청주",45
"평양",19
"포성",12
"한양",7
"행주",38
"호성",15
"황주",29
"기타",296
"선(鮮)",103
"태원",87
"기타",16
"선우(蘚于)",11
"태원",11
"선우(鮮于)",3588
"금안",9
"기원",9
"대원",57
"수원",8
"안성",12
"정주",5
"청주",10
"충주",16
"태원",3329
"태종",16
"태천",25
"태촌",6
"태평",15
"기타",71
"선우(鮮宇)",40
"태원",38
"기타",2
"선우(鮮牛)",9
"태원",7
"기타",2
"설(?)",2937
"경주",2898
"순창",9
"옥천",15
"기타",15
"설(卨)",6
"기타",6
"설(楔)",86
"경주",83
"기타",3
"설(薛)",42646
"개성",362
"결성",19
"경주",3407
"광주",62
"길성",11
"김해",30
"나주",24
"남원",46
"덕안",11
"롱성",15
"밀양",73
"성주",15
"순찬",11
"순창",35825
"순천",346
"순흥",27
"영일",12
"영주",6
"옥주",7
"옥천",1162
"월성",681
"위창",5
"은진",5
"인천",22
"전주",9
"정주",9
"진주",21
"창녕",17
"청송",8
"택천",5
"평택",11
"한양",12
"함안",16
"해주",32
"홍산",13
"홍주",6
"화순",6
"기타",297
"설(?)",10
"순창",10
"설(雪)",7
"기타",7
"섭(葉)",75
"경주",71
"기타",4
"성(城)",6
"기타",6
"성(宬)",9
"창녕",8
"기타",1
"성(成)",199124
"강화",28
"거창",9
"경주",103
"고령",13
"광주",7
"구례",5
"금산",13
"김해",8
"낙안",34
"남양",44
"남원",5
"능주",10
"달성",73
"달전",8
"대구",5
"대전",9
"동래",8
"밀양",16
"보성",20
"부평",9
"불상",9
"삭녕",10
"상주",36
"선산",17
"성남",5
"성주",24
"수원",8
"순천",36
"순흥",10
"신창",10
"연서",24
"영월",14
"영창",5
"옥천",11
"완주",8
"월성",7
"의령",44
"의성",10
"이천",10
"익산",16
"인천",6
"장곡",9
"장수",28
"전주",60
"진성",5
"진양",5
"진주",42
"창녕",182377
"창능",9
"창령",5433
"창룡",6
"창릉",13
"창산",656
"창성",81
"창안",5
"창영",7500
"창용",51
"창원",642
"창월",8
"창평",17
"청량",5
"청룡",13
"청산",17
"청송",14
"청양",20
"청주",12
"파주",19
"파평",9
"평산",19
"풍양",7
"풍천",12
"하산",70
"한양",64
"함녕",10
"함안",5
"함양",7
"기타",1127
"성(星)",8
"기타",8
"성(盛)",13
"기타",13
"소(?)",6
"기타",6
"소(小)",8
"기타",8
"소(所)",5
"기타",5
"소(昭)",5
"기타",5
"소(簫)",5
"안양",5
"소(肖)",76
"진주",70
"기타",6
"소(蕭)",15
"기타",15
"소(蘇)",52427
"경주",93
"광산",20
"김해",44
"나주",54
"남양",18
"남원",65
"면천",7
"밀양",48
"보성",29
"보주",11
"봉산",8
"비금",7
"선산",7
"여산",32
"옥과",10
"용궁",22
"용담",17
"원주",5
"은진",7
"이천",10
"익산",1043
"인천",15
"전주",47
"지주",6
"진량",9
"진양",1521
"진주",48836
"진천",18
"천안",8
"청주",33
"칠곡",14
"평산",11
"한양",12
"황주",39
"기타",301
"소(邵)",1309
"경주",17
"서독",10
"서촉",128
"소주",43
"옥구",13
"익산",317
"평산",670
"평양",5
"평주",20
"흥남",16
"흥림",6
"기타",64
"손(孫)",457303
"강릉",75
"개성",13
"경산",13
"경성",27
"경주",68486
"과천",83
"과촌",14
"광명",5
"광산",37
"광주",125
"구례",1839
"금천",7
"김해",139
"나주",95
"남양",29
"남원",27
"남평",6
"남해",12
"능주",31
"단성",7
"단양",35
"단원",7
"달성",31
"당원",10
"대구",91
"대전",16
"동래",6
"동화동",8
"문경",9
"문천",10
"문화",20
"미양",6
"밀량",51
"밀성",7944
"밀양",306895
"병산",185
"보성",94
"봉성",13
"부산",11
"부안",6
"불상",12
"비안",247
"산동",7
"삼척",14
"성남",9
"성산",7
"성주",19
"수원",38
"순흥",21
"시흥",5
"아산",24
"안동",16922
"안래",18
"안산",20
"안성",5
"안양",38
"안의",9
"안협",53
"양동",8
"양성",8
"양천",18
"언양",24
"여산",7
"여흥",22
"연일",62
"영등포",7
"영례",18
"영산",7
"영암",15
"영양",16
"영월",7
"영천",183
"영해",10
"용성",5
"울산",17
"울진",9
"월성",21714
"은진",6
"의령",23
"의성",21
"의자",11
"이천",24
"인동",13
"인천",25
"일도",6
"일성",9
"일식",7
"일직",10210
"일진",37
"장수",32
"전주",154
"정선",9
"정읍",10
"정주",46
"제주",13
"제천",6
"진양",19
"진주",124
"진천",5
"창녕",79
"창원",18
"천안",8
"청송",7
"청수",11
"청주",1134
"충주",82
"평산",30
"평안",21
"평양",62
"평창",11
"평택",38
"평하",13
"평해",15488
"평화",15
"포천",20
"하동",29
"한남",19
"한양",359
"함양",13
"함평",15
"해남",12
"해주",82
"해천",5
"해평",37
"회덕",22
"기타",2720
"손(損)",8
"밀양",6
"기타",2
"손(蓀)",6
"밀양",6
"손(遜)",39
"경주",8
"밀양",24
"기타",7
"송(宋)",683494
"가산",8
"갈산",5
"강릉",45
"강음",72
"개경",24
"경덕",7
"경성",49
"경주",119
"고양",5
"고흥",12
"곡성",24
"공주",29
"광산",414
"광주",39
"괴산",6
"근안",8
"금녕",6
"금성",14
"김녕",5
"김해",1149
"나주",31
"낙성",13
"남양",11041
"남원",18
"남창",10
"노산",16
"논산",5
"농성",9
"능주",5
"단산",6
"단양",26
"달성",13
"대구",14
"대전",51
"덕산",226
"덕진",5
"동래",14
"려산",3443
"례산",26
"마산",147
"만산",6
"명산",5
"문경",3251
"문화",7
"밀양",183
"반산",21
"방산",10
"백천",16
"벌영",6
"벽산",19
"벽성",13
"보성",6
"부덕",6
"부산",6
"부상",5
"부원",5
"분산",27
"분성",6
"불상",57
"사덕",8
"사률",5
"사율",19
"사진",116
"상산",754
"상주",5
"서산",2119
"석산",31
"석성",5
"선산",43
"성남",7
"성주",12
"소성",6
"속산",6
"송산",7
"송화",15
"쇄산",6
"수원",64
"순창",21
"순천",8
"순흥",27
"승평",6
"시진",5
"식진",9
"신목",13
"신안",66
"신평",13916
"안동",58
"안산",29
"안성",7
"안양",11
"안의",8
"안중",5
"야노",12
"야로",169
"야산",15
"야성",20020
"양덕",1037
"양산",5
"양주",775
"양천",9
"어파",9
"언진",45
"여덕",24
"여산",294788
"여생",7
"여석",60
"여성",21
"여수",41
"여양",56
"여주",127
"여천",5
"여흥",29
"연산",65
"연성",5
"연안",13098
"연일",73
"연주",9
"연해",22
"영산",24
"영안",12
"영양",7
"영월",10
"영해",5
"영호",6
"예산",2602
"예인",8
"옥구",147
"옥천",15
"온진",15
"옹진",7
"완산",12
"요산",7
"용성",4193
"용인",9
"우산",5
"운진",13
"울산",11
"웅진",7
"원주",13
"원진",30
"월산",13
"유산",14
"은건",15
"은덕",9
"은동",9
"은률",916
"은성",9
"은양",5
"은율",3882
"은주",5
"은준",6
"은진",226050
"은천",5
"은택",67
"은평",7
"은포",5
"음성",6
"의덕",51
"의산",8
"의성",13
"이경",7
"인동",8
"인의",190
"인천",41
"작산",40
"전주",193
"정산",12
"정선",6
"정안",53
"정주",14
"제주",24
"제천",17
"종천",5
"죽산",80
"준덕",33
"준산",12
"진덕",10
"진산",8
"진양",7
"진주",705
"진천",32690
"창녕",58
"창영",15
"창원",13
"창진",25
"천안",13
"철원",47
"청덕",12
"청도",8
"청산",10
"청송",75
"청수",14
"청주",8171
"청풍",8
"초계",24
"촉산",7
"춘천",6
"충주",89
"치로",39
"치성",2444
"쾌덕",7
"탐진",28
"태성",9
"파주",27
"파천",6
"파평",23
"평산",24
"평택",11
"풍덕",72
"풍산",16
"한양",180
"함산",9
"함안",6
"함양",20
"합천",188
"해덕",130
"해동",28
"해주",94
"해풍",6
"현풍",6
"협성",10
"협천",67
"혜덕",107
"혜진",17
"홍주",9679
"홍천",441
"화덕",5
"화령",8
"화산",10
"화성",6
"활성",9
"회덕",15515
"회득",14
"회양",12
"회인",7
"회진",25
"효덕",58
"휘덕",7
